SER_REF,TIME_REF,DATA_VAL,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2,Series_title_3
CPIM.SE5041F,2023.02,1624,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2023.03,1658,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2023.04,1644,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2023.05,1677,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2023.06,1703,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2023.07,1691,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2023.08,1719,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE5041F,2023.09,1681,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Canterbury,Actual rentals for housing,Flow
CPIM.SE6041F,2006.11,1000,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2006.12,979,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2007.01,1052,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2007.02,1009,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2007.03,1044,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2007.04,1010,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2007.05,1008,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2007.06,1044,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2007.07,1013,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2007.08,1026,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2007.09,1039,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2007.10,1056,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2007.11,1052,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2007.12,1058,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2008.01,1073,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2008.02,1083,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2008.03,1070,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2008.04,1086,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2008.05,1076,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2008.06,1065,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2008.07,1060,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2008.08,1092,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2008.09,1087,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2008.10,1094,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2008.11,1078,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2008.12,1058,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2009.01,1123,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2009.02,1091,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2009.03,1093,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2009.04,1061,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2009.05,1072,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2009.06,1090,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2009.07,1083,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2009.08,1093,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2009.09,1097,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2009.10,1086,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2009.11,1094,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2009.12,1084,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2010.01,1171,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2010.02,1137,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2010.03,1113,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2010.04,1094,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2010.05,1077,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2010.06,1113,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2010.07,1091,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2010.08,1081,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2010.09,1108,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2010.10,1089,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2010.11,1091,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2010.12,1104,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2011.01,1229,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2011.02,1133,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2011.03,1115,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2011.04,1133,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2011.05,1112,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2011.06,1108,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2011.07,1120,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2011.08,1111,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2011.09,1125,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2011.10,1109,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2011.11,1122,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2011.12,1127,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2012.01,1237,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2012.02,1155,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2012.03,1162,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2012.04,1130,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2012.05,1114,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2012.06,1130,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2012.07,1134,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2012.08,1154,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2012.09,1131,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2012.10,1123,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2012.11,1138,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2012.12,1131,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2013.01,1249,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2013.02,1176,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2013.03,1178,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2013.04,1114,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2013.05,1146,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2013.06,1159,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2013.07,1138,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2013.08,1150,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2013.09,1180,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2013.10,1161,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2013.11,1180,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2013.12,1152,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2014.01,1282,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2014.02,1214,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2014.03,1188,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2014.04,1159,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2014.05,1185,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2014.06,1173,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2014.07,1186,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2014.08,1175,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2014.09,1176,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2014.10,1192,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2014.11,1202,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2014.12,1214,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2015.01,1295,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2015.02,1186,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2015.03,1189,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2015.04,1213,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2015.05,1214,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2015.06,1223,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2015.07,1199,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2015.08,1193,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2015.09,1226,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2015.10,1242,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2015.11,1216,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2015.12,1255,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2016.01,1279,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2016.02,1212,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2016.03,1239,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2016.04,1258,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2016.05,1259,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2016.06,1306,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2016.07,1255,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2016.08,1299,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2016.09,1299,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2016.10,1283,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2016.11,1331,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2016.12,1288,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2017.01,1314,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2017.02,1295,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2017.03,1301,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2017.04,1307,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2017.05,1353,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2017.06,1354,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2017.07,1290,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2017.08,1338,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2017.09,1306,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2017.10,1358,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2017.11,1382,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2017.12,1346,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2018.01,1352,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2018.02,1359,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2018.03,1402,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2018.04,1419,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2018.05,1420,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2018.06,1434,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2018.07,1380,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2018.08,1387,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2018.09,1385,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2018.10,1400,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2018.11,1413,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2018.12,1421,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2019.01,1406,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2019.02,1418,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2019.03,1460,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2019.04,1482,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2019.05,1521,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2019.06,1509,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2019.07,1481,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2019.08,1486,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2019.09,1509,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2019.10,1477,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2019.11,1497,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2019.12,1471,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2020.01,1483,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2020.02,1511,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2020.03,1463,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2020.04,1532,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2020.05,1400,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2020.06,1365,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2020.07,1392,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2020.08,1451,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2020.09,1454,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2020.10,1391,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2020.11,1486,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2020.12,1466,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2021.01,1532,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2021.02,1581,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2021.03,1518,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2021.04,1501,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2021.05,1481,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2021.06,1527,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2021.07,1529,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2021.08,1565,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2021.09,1557,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2021.10,1576,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2021.11,1577,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2021.12,1601,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2022.01,1642,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2022.02,1672,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2022.03,1655,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2022.04,1617,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2022.05,1615,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
CPIM.SE6041F,2022.06,1639,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of South Island,Actual rentals for housing,Flow
